transaction_id,receipt_number,store_id,register_id,employee_id,customer_id,transaction_datetime,transaction_type,subtotal,discount_amount,tax_amount,total_amount,payment_method,item_count,prescription_included,loyalty_used,manager_override,status
TXN-0003829,RCP-00003829,PH-004,REG-02,EMP-0078,CUS-00448,2026-06-10 19:27:40,Sale,197.58,0,16.3,213.88,Credit Card,4,False,True,False,Completed
TXN-0003830,RCP-00003830,PH-003,REG-03,EMP-0058,CUS-01053,2026-07-19 18:47:41,Sale,142.55,0,11.77,154.32,Cash,4,False,True,False,Completed
TXN-0003831,RCP-00003831,PH-004,REG-01,EMP-0079,CUS-00130,2026-05-15 08:30:39,Sale,165.36,18.48,12.11,158.99,Cash,4,False,True,False,Completed
TXN-0003832,RCP-00003832,PH-002,REG-01,EMP-0024,,2026-06-26 19:00:44,Sale,234.35,7.28,18.73,245.8,Debit Card,5,False,False,False,Completed
TXN-0003833,RCP-00003833,PH-004,REG-01,EMP-0078,CUS-02349,2026-06-14 15:29:32,Sale,215.67,0,17.79,233.46,Credit Card,6,False,True,False,Completed
TXN-0003834,RCP-00003834,PH-003,REG-06,EMP-0064,,2026-05-03 19:27:53,Sale,563.82,0,46.52,610.34,Credit Card,7,False,False,False,Completed
TXN-0003835,RCP-00003835,PH-004,REG-02,EMP-0084,CUS-01895,2026-05-13 16:52:23,Sale,165.27,0,13.64,178.91,Cash,5,False,True,False,Completed
TXN-0003836,RCP-00003836,PH-005,REG-04,EMP-0108,CUS-00498,2026-06-15 15:32:42,Sale,70.87,0,5.85,76.72,Split Payment,1,False,True,False,Completed
TXN-0003837,RCP-00003837,PH-005,REG-02,EMP-0103,,2026-05-18 14:11:00,Sale,137.82,0,11.38,149.2,Cash,4,False,False,False,Completed
TXN-0003838,RCP-00003838,PH-005,REG-02,EMP-0102,CUS-01609,2026-06-19 13:05:31,Sale,81.3,0,6.71,88.01,Debit Card,1,False,True,False,Completed
TXN-0003839,RCP-00003839,PH-004,REG-06,EMP-0080,CUS-03492,2026-05-03 19:26:33,Sale,53.79,0,4.45,58.24,Cash,3,False,True,False,Completed
TXN-0003840,RCP-00003840,PH-005,REG-06,EMP-0101,CUS-01078,2026-06-21 21:24:55,Sale,265.69,3.34,21.65,284.0,Gift Card,6,False,True,False,Completed
TXN-0003841,RCP-00003841,PH-003,REG-06,EMP-0045,CUS-03162,2026-05-18 14:25:32,Sale,195.28,0,16.1,211.38,Credit Card,4,False,True,False,Completed
TXN-0003842,RCP-00003842,PH-001,REG-02,EMP-0017,CUS-00003,2026-07-11 15:11:15,Sale,113.92,0,9.39,123.31,Credit Card,3,False,True,False,Completed
TXN-0003843,RCP-00003843,PH-001,REG-03,EMP-0016,CUS-04617,2026-07-31 17:55:09,Sale,89.41,5.71,6.9,90.6,Debit Card,4,False,True,False,Completed
TXN-0003844,RCP-00003844,PH-001,REG-03,EMP-0015,CUS-03334,2026-06-27 21:05:06,Sale,61.4,7.77,4.42,58.05,Credit Card,2,False,True,False,Completed
TXN-0003845,RCP-00003845,PH-004,REG-05,EMP-0078,CUS-02106,2026-07-30 09:50:01,Sale,532.17,7.27,43.3,568.2,Credit Card,7,False,True,False,Completed
TXN-0003846,RCP-00003846,PH-002,REG-04,EMP-0041,CUS-00651,2026-06-23 17:19:18,Sale,238.42,13.92,18.52,243.02,Credit Card,6,False,True,False,Completed
TXN-0003847,RCP-00003847,PH-002,REG-05,EMP-0023,CUS-00893,2026-07-15 10:59:14,Sale,254.43,10.93,20.08,263.58,Credit Card,5,False,True,False,Completed
TXN-0003848,RCP-00003848,PH-004,REG-03,EMP-0078,CUS-02419,2026-06-03 11:25:49,Sale,612.58,8.31,49.85,654.12,Credit Card,6,False,True,False,Completed
TXN-0003849,RCP-00003849,PH-001,REG-02,EMP-0001,CUS-01331,2026-06-13 17:33:04,Sale,103.89,0,8.58,112.47,Credit Card,3,False,True,False,Completed
TXN-0003850,RCP-00003850,PH-002,REG-06,EMP-0038,CUS-00389,2026-05-24 18:35:59,Sale,163.56,6.8,12.93,169.69,Credit Card,3,False,True,False,Completed
TXN-0003851,RCP-00003851,PH-001,REG-01,EMP-0016,CUS-02986,2026-07-09 19:18:45,Sale,127.73,0,10.54,138.27,Credit Card,3,False,True,False,Completed
TXN-0003852,RCP-00003852,PH-003,REG-04,EMP-0060,CUS-03110,2026-05-16 16:53:44,Sale,263.96,0.56,21.72,285.12,Credit Card,5,False,True,False,Completed
TXN-0003853,RCP-00003853,PH-002,REG-05,EMP-0024,CUS-04020,2026-05-18 14:05:11,Sale,126.57,0,10.45,137.02,Debit Card,3,False,True,False,Completed
TXN-0003854,RCP-00003854,PH-003,REG-04,EMP-0058,CUS-02878,2026-05-19 09:46:34,Sale,182.2,0,15.03,197.23,Credit Card,6,False,True,False,Completed
TXN-0003855,RCP-00003855,PH-004,REG-04,EMP-0068,,2026-07-08 10:24:46,Sale,122.97,0,10.15,133.12,Debit Card,5,False,False,False,Completed
TXN-0003856,RCP-00003856,PH-001,REG-06,EMP-0020,CUS-03572,2026-06-06 18:23:35,Sale,147.11,0,12.13,159.24,Cash,3,False,True,False,Completed
TXN-0003857,RCP-00003857,PH-004,REG-06,EMP-0086,,2026-05-27 19:33:03,Sale,379.63,5.4,30.86,405.09,Credit Card,7,False,False,False,Completed
TXN-0003858,RCP-00003858,PH-005,REG-02,EMP-0107,CUS-03551,2026-07-14 15:07:09,Sale,187.15,4.91,15.04,197.28,Debit Card,5,False,True,False,Completed
TXN-0003859,RCP-00003859,PH-003,REG-06,EMP-0056,CUS-01970,2026-05-18 18:07:14,Sale,128.44,4.96,10.19,133.67,Credit Card,4,False,True,False,Completed
TXN-0003860,RCP-00003860,PH-005,REG-05,EMP-0090,CUS-01240,2026-07-18 15:56:12,Sale,181.53,2.7,14.76,193.59,Cash,5,False,True,False,Completed
TXN-0003861,RCP-00003861,PH-004,REG-06,EMP-0082,CUS-04156,2026-07-22 18:56:46,Sale,258.92,3.33,21.08,276.67,Credit Card,8,False,True,False,Completed
TXN-0003862,RCP-00003862,PH-003,REG-04,EMP-0057,CUS-04977,2026-06-27 08:08:33,Sale,205.69,3.43,16.69,218.95,Credit Card,5,False,True,False,Completed
TXN-0003863,RCP-00003863,PH-005,REG-02,EMP-0108,CUS-02706,2026-05-01 08:52:48,Sale,143.05,3.31,11.52,151.26,Cash,6,False,True,False,Completed
TXN-0003864,RCP-00003864,PH-001,REG-05,EMP-0019,CUS-01885,2026-07-01 08:32:56,Sale,123.66,1.77,10.05,131.94,Cash,6,False,True,False,Completed
TXN-0003865,RCP-00003865,PH-004,REG-05,EMP-0084,CUS-00789,2026-06-15 20:10:50,Sale,228.64,2.35,18.67,244.96,Credit Card,4,False,True,False,Completed
TXN-0003866,RCP-00003866,PH-003,REG-04,EMP-0061,,2026-05-06 13:07:00,Sale,321.29,11.85,25.54,334.98,Debit Card,7,False,False,False,Completed
TXN-0003867,RCP-00003867,PH-004,REG-06,EMP-0086,CUS-04596,2026-06-17 11:46:26,Sale,334.34,10.26,26.74,350.82,Debit Card,7,False,True,False,Completed
TXN-0003868,RCP-00003868,PH-005,REG-02,EMP-0106,,2026-06-28 08:59:47,Sale,218.51,2.3,17.84,234.05,Credit Card,8,False,False,False,Completed
TXN-0003869,RCP-00003869,PH-003,REG-06,EMP-0062,CUS-01455,2026-06-26 12:57:09,Sale,140.07,0,11.56,151.63,Credit Card,6,False,True,False,Completed
TXN-0003870,RCP-00003870,PH-005,REG-06,EMP-0091,CUS-03277,2026-05-15 14:19:44,Sale,179.46,0,14.81,194.27,Cash,7,False,True,False,Completed
TXN-0003871,RCP-00003871,PH-002,REG-04,EMP-0041,CUS-04324,2026-07-04 18:57:57,Sale,103.54,46.59,4.7,61.65,Debit Card,1,False,True,True,Completed
TXN-0003872,RCP-00003872,PH-002,REG-05,EMP-0024,CUS-03409,2026-07-19 21:01:09,Sale,160.08,0,13.21,173.29,Credit Card,3,False,True,False,Completed
TXN-0003873,RCP-00003873,PH-001,REG-05,EMP-0015,CUS-00979,2026-07-06 19:36:22,Sale,160.48,18.79,11.7,153.39,Credit Card,3,False,True,False,Completed
TXN-0003874,RCP-00003874,PH-003,REG-01,EMP-0045,,2026-07-31 20:44:22,Sale,140.2,10.51,10.71,140.4,Credit Card,4,False,False,False,Completed
TXN-0003875,RCP-00003875,PH-005,REG-01,EMP-0103,CUS-04776,2026-07-26 19:22:29,Sale,184.35,0,15.2,199.55,Credit Card,5,False,True,False,Completed
TXN-0003876,RCP-00003876,PH-003,REG-06,EMP-0062,CUS-04613,2026-07-31 14:27:27,Sale,279.37,0,23.05,302.42,Cash,7,False,True,False,Completed
TXN-0003877,RCP-00003877,PH-005,REG-01,EMP-0102,,2026-06-22 11:04:23,Sale,138.36,1.24,11.32,148.44,Credit Card,4,False,False,False,Completed
TXN-0003878,RCP-00003878,PH-001,REG-04,EMP-0003,CUS-00490,2026-05-29 20:47:06,Sale,51.1,0,4.22,55.32,Credit Card,3,False,True,False,Completed
TXN-0003879,RCP-00003879,PH-002,REG-02,EMP-0023,CUS-00943,2026-05-21 12:15:50,Sale,318.96,6.18,25.8,338.58,Debit Card,6,False,True,False,Completed
TXN-0003880,RCP-00003880,PH-004,REG-01,EMP-0083,CUS-00887,2026-05-28 21:30:40,Sale,135.07,2.77,10.92,143.22,Credit Card,3,False,True,False,Completed
TXN-0003881,RCP-00003881,PH-005,REG-01,EMP-0104,CUS-04168,2026-06-09 15:33:09,Sale,173.62,1.94,14.16,185.84,Credit Card,2,False,True,False,Completed
TXN-0003882,RCP-00003882,PH-004,REG-02,EMP-0067,CUS-02358,2026-06-21 13:10:02,Sale,158.22,0,13.06,171.28,Debit Card,4,False,True,False,Completed
TXN-0003883,RCP-00003883,PH-005,REG-03,EMP-0104,CUS-02545,2026-06-10 12:06:43,Sale,290.67,8.75,23.25,305.17,Credit Card,6,False,True,False,Completed
TXN-0003884,RCP-00003884,PH-001,REG-06,EMP-0002,CUS-03909,2026-05-22 11:03:07,Sale,254.26,2.28,20.8,272.78,Cash,6,False,True,False,Completed
TXN-0003885,RCP-00003885,PH-004,REG-02,EMP-0082,CUS-02997,2026-07-20 12:08:27,Sale,417.36,0,34.43,451.79,Cash,6,False,True,False,Completed
TXN-0003886,RCP-00003886,PH-001,REG-02,EMP-0019,CUS-01482,2026-05-14 10:36:10,Sale,130.82,3.45,10.51,137.88,Credit Card,3,False,True,False,Completed
TXN-0003887,RCP-00003887,PH-001,REG-03,EMP-0017,CUS-03237,2026-05-22 10:57:18,Sale,122.69,2.33,9.93,130.29,Debit Card,3,False,True,False,Completed
TXN-0003888,RCP-00003888,PH-002,REG-05,EMP-0035,CUS-03988,2026-06-04 12:33:24,Sale,61.87,4.35,4.75,62.27,Credit Card,2,False,True,False,Completed
TXN-0003889,RCP-00003889,PH-001,REG-02,EMP-0001,CUS-02563,2026-06-13 09:11:42,Sale,400.64,9.37,32.28,423.55,Cash,7,False,True,False,Completed
TXN-0003890,RCP-00003890,PH-004,REG-02,EMP-0068,CUS-01204,2026-05-11 16:47:59,Sale,123.47,0,10.19,133.66,Gift Card,3,False,True,False,Completed
TXN-0003891,RCP-00003891,PH-005,REG-03,EMP-0103,,2026-05-08 08:45:43,Sale,221.58,0,18.28,239.86,Debit Card,2,False,False,False,Completed
TXN-0003892,RCP-00003892,PH-005,REG-03,EMP-0100,,2026-05-29 16:57:36,Sale,26.41,0,2.18,28.59,Debit Card,1,False,False,False,Completed
TXN-0003893,RCP-00003893,PH-003,REG-05,EMP-0059,CUS-01316,2026-05-27 14:18:20,Sale,150.21,0,12.39,162.6,Cash,3,False,True,False,Completed
TXN-0003894,RCP-00003894,PH-004,REG-02,EMP-0083,CUS-00361,2026-05-16 10:18:04,Sale,127.18,9.42,9.72,127.48,Credit Card,4,False,True,False,Completed
TXN-0003895,RCP-00003895,PH-002,REG-01,EMP-0023,,2026-05-25 11:45:08,Sale,29.04,0,2.4,31.44,Cash,3,False,False,False,Completed
TXN-0003896,RCP-00003896,PH-001,REG-04,EMP-0012,CUS-03945,2026-06-09 12:56:21,Sale,159.1,0,13.13,172.23,Credit Card,3,False,True,False,Completed
TXN-0003897,RCP-00003897,PH-002,REG-04,EMP-0034,CUS-04396,2026-05-18 12:55:11,Sale,171.64,0,14.17,185.81,Cash,6,False,True,False,Completed
TXN-0003898,RCP-00003898,PH-003,REG-01,EMP-0059,,2026-05-12 19:25:52,Sale,104.21,2.15,8.42,110.48,Debit Card,5,False,False,False,Completed
TXN-0003899,RCP-00003899,PH-002,REG-06,EMP-0041,CUS-04611,2026-06-02 14:35:31,Sale,57.22,0.78,4.66,61.1,Debit Card,2,False,True,False,Completed
TXN-0003900,RCP-00003900,PH-003,REG-01,EMP-0057,CUS-00531,2026-06-04 08:33:42,Sale,32.0,0,2.63,34.63,Credit Card,3,False,True,False,Completed
TXN-0003901,RCP-00003901,PH-004,REG-02,EMP-0068,CUS-00815,2026-05-07 17:20:25,Sale,410.32,26.4,31.67,415.59,Credit Card,10,False,True,False,Completed
TXN-0003902,RCP-00003902,PH-005,REG-04,EMP-0102,,2026-06-17 14:52:44,Sale,19.84,2.98,1.39,18.25,Debit Card,1,False,False,False,Completed
TXN-0003903,RCP-00003903,PH-005,REG-05,EMP-0090,,2026-07-14 15:36:05,Sale,163.01,7.06,12.87,168.82,Cash,7,False,False,False,Completed
TXN-0003904,RCP-00003904,PH-001,REG-01,EMP-0020,CUS-01448,2026-06-09 20:08:57,Sale,111.39,0,9.19,120.58,Debit Card,3,False,True,False,Completed
TXN-0003905,RCP-00003905,PH-002,REG-02,EMP-0037,,2026-06-22 16:37:12,Sale,258.71,4.98,20.94,274.67,Credit Card,6,False,False,False,Completed
TXN-0003906,RCP-00003906,PH-001,REG-02,EMP-0002,,2026-06-30 15:09:50,Sale,275.66,0.88,22.68,297.46,Debit Card,8,False,False,False,Completed
TXN-0003907,RCP-00003907,PH-005,REG-01,EMP-0108,CUS-03051,2026-05-13 20:17:16,Sale,448.69,24.75,34.97,458.91,Credit Card,6,False,True,False,Completed
TXN-0003908,RCP-00003908,PH-004,REG-05,EMP-0067,,2026-07-25 17:14:20,Sale,143.55,8.46,11.14,146.23,Credit Card,5,False,False,True,Completed
TXN-0003909,RCP-00003909,PH-002,REG-05,EMP-0024,CUS-00312,2026-05-08 11:16:02,Sale,391.37,1.49,32.17,422.05,Credit Card,8,False,True,False,Completed
TXN-0003910,RCP-00003910,PH-002,REG-06,EMP-0024,CUS-04879,2026-05-22 09:46:04,Sale,34.23,0,2.83,37.06,Cash,2,False,True,False,Completed
TXN-0003911,RCP-00003911,PH-004,REG-01,EMP-0068,,2026-05-26 12:32:58,Sale,163.38,10.82,12.59,165.15,Credit Card,3,False,False,False,Completed
TXN-0003912,RCP-00003912,PH-004,REG-05,EMP-0084,CUS-01386,2026-05-11 10:22:58,Sale,200.5,0,16.54,217.04,Credit Card,5,False,True,False,Completed
TXN-0003913,RCP-00003913,PH-005,REG-04,EMP-0108,CUS-01306,2026-06-11 09:39:02,Sale,333.09,0,27.49,360.58,Credit Card,7,False,True,False,Completed
TXN-0003914,RCP-00003914,PH-002,REG-06,EMP-0035,,2026-06-24 08:21:47,Sale,372.91,5.35,30.31,397.87,Credit Card,7,False,False,False,Completed
TXN-0003915,RCP-00003915,PH-005,REG-03,EMP-0103,,2026-05-29 08:49:39,Sale,52.25,0.35,4.28,56.18,Credit Card,4,False,False,False,Completed
TXN-0003916,RCP-00003916,PH-002,REG-05,EMP-0036,,2026-06-26 08:07:43,Sale,100.49,0.77,8.23,107.95,Gift Card,3,False,False,False,Completed
TXN-0003917,RCP-00003917,PH-001,REG-01,EMP-0001,CUS-00217,2026-05-18 19:15:48,Sale,55.9,0,4.61,60.51,Credit Card,3,False,True,False,Completed
TXN-0003918,RCP-00003918,PH-004,REG-04,EMP-0067,CUS-00162,2026-06-15 11:23:12,Sale,487.78,0.91,40.17,527.04,Credit Card,7,False,True,False,Completed
TXN-0003919,RCP-00003919,PH-005,REG-04,EMP-0101,CUS-04926,2026-05-25 18:50:29,Sale,207.75,9.43,16.37,214.69,Debit Card,4,False,True,False,Completed
TXN-0003920,RCP-00003920,PH-005,REG-06,EMP-0107,CUS-00279,2026-07-09 09:26:05,Sale,197.96,3.91,16.0,210.05,Debit Card,7,False,True,False,Completed
TXN-0003921,RCP-00003921,PH-002,REG-01,EMP-0023,CUS-01146,2026-06-25 10:37:47,Sale,17.6,0,1.45,19.05,Cash,1,False,True,False,Completed
TXN-0003922,RCP-00003922,PH-003,REG-01,EMP-0056,CUS-01460,2026-05-28 10:08:38,Sale,190.55,7.87,15.07,197.75,Cash,4,False,True,False,Completed
TXN-0003923,RCP-00003923,PH-005,REG-01,EMP-0089,CUS-03225,2026-05-03 16:22:33,Sale,288.83,11.41,22.88,300.3,Credit Card,6,False,True,False,Completed
TXN-0003924,RCP-00003924,PH-002,REG-05,EMP-0040,CUS-04972,2026-07-06 15:31:19,Sale,150.51,1.48,12.29,161.32,Credit Card,5,False,True,False,Completed
TXN-0003925,RCP-00003925,PH-004,REG-01,EMP-0079,CUS-03965,2026-05-17 21:34:01,Sale,481.48,1.46,39.62,519.64,Debit Card,10,False,True,False,Completed
TXN-0003926,RCP-00003926,PH-002,REG-01,EMP-0039,CUS-01357,2026-06-21 09:27:19,Sale,271.93,0,22.43,294.36,Cash,3,False,True,False,Completed
TXN-0003927,RCP-00003927,PH-003,REG-06,EMP-0046,CUS-02539,2026-06-13 20:41:50,Sale,41.24,0,3.4,44.64,Credit Card,1,False,True,False,Completed
TXN-0003928,RCP-00003928,PH-005,REG-05,EMP-0101,CUS-02675,2026-06-16 12:25:04,Sale,41.75,0,3.45,45.2,Cash,2,False,True,False,Completed
TXN-0003929,RCP-00003929,PH-001,REG-04,EMP-0015,CUS-01866,2026-05-08 19:04:18,Sale,204.3,0,16.86,221.16,Cash,4,False,True,False,Completed
TXN-0003930,RCP-00003930,PH-001,REG-02,EMP-0014,CUS-04360,2026-06-13 19:47:52,Sale,173.23,0,14.29,187.52,Cash,6,False,True,False,Completed
TXN-0003931,RCP-00003931,PH-002,REG-02,EMP-0034,CUS-02554,2026-05-27 09:07:08,Sale,74.06,0,6.11,80.17,Credit Card,3,False,True,False,Completed
TXN-0003932,RCP-00003932,PH-001,REG-01,EMP-0003,,2026-07-07 11:55:46,Sale,175.24,0,14.46,189.7,Credit Card,4,False,False,False,Completed
TXN-0003933,RCP-00003933,PH-005,REG-02,EMP-0104,CUS-04282,2026-07-28 12:21:24,Sale,252.7,7.65,20.21,265.26,Credit Card,7,False,True,False,Completed
TXN-0003934,RCP-00003934,PH-005,REG-06,EMP-0102,CUS-00572,2026-06-02 15:20:05,Sale,232.16,0,19.16,251.32,Debit Card,8,False,True,False,Completed
TXN-0003935,RCP-00003935,PH-005,REG-06,EMP-0102,CUS-03248,2026-07-12 19:41:04,Sale,203.77,2.93,16.56,217.4,Debit Card,7,False,True,False,Completed
TXN-0003936,RCP-00003936,PH-005,REG-04,EMP-0089,CUS-04206,2026-05-30 21:29:39,Sale,78.72,0,6.49,85.21,Debit Card,1,False,True,False,Completed
TXN-0003937,RCP-00003937,PH-002,REG-06,EMP-0024,,2026-07-13 17:44:32,Sale,208.55,0,17.2,225.75,Cash,5,False,False,False,Completed
TXN-0003938,RCP-00003938,PH-001,REG-05,EMP-0014,CUS-00797,2026-07-31 11:26:47,Sale,69.84,0,5.76,75.6,Debit Card,2,False,True,False,Completed
TXN-0003939,RCP-00003939,PH-003,REG-01,EMP-0063,CUS-04004,2026-07-23 16:05:23,Sale,31.51,1.43,2.48,32.56,Credit Card,2,False,True,False,Completed
TXN-0003940,RCP-00003940,PH-002,REG-05,EMP-0025,,2026-07-09 11:37:44,Sale,175.52,5.07,14.07,184.52,Credit Card,6,False,False,False,Completed
TXN-0003941,RCP-00003941,PH-003,REG-01,EMP-0056,CUS-03453,2026-07-24 20:10:47,Sale,110.48,1.67,8.98,117.79,Debit Card,4,False,True,False,Completed
TXN-0003942,RCP-00003942,PH-004,REG-05,EMP-0084,CUS-01413,2026-06-10 09:06:20,Sale,109.93,0,9.07,119.0,Cash,3,False,True,False,Completed
TXN-0003943,RCP-00003943,PH-001,REG-03,EMP-0018,CUS-03523,2026-06-02 12:25:51,Sale,204.87,0,16.9,221.77,Credit Card,7,False,True,False,Completed
TXN-0003944,RCP-00003944,PH-005,REG-06,EMP-0100,,2026-05-05 18:27:45,Sale,544.3,10.04,44.08,578.34,Debit Card,6,False,False,True,Completed
TXN-0003945,RCP-00003945,PH-003,REG-03,EMP-0059,CUS-02907,2026-06-29 12:00:53,Sale,74.4,0,6.14,80.54,Debit Card,3,False,True,False,Completed
TXN-0003946,RCP-00003946,PH-001,REG-01,EMP-0012,CUS-03531,2026-07-23 09:52:16,Sale,185.88,0,15.33,201.21,Gift Card,4,False,True,False,Completed
TXN-0003947,RCP-00003947,PH-003,REG-06,EMP-0061,CUS-04030,2026-06-14 13:41:15,Sale,120.21,0,9.91,130.12,Credit Card,2,False,True,False,Completed
TXN-0003948,RCP-00003948,PH-003,REG-02,EMP-0063,CUS-04598,2026-05-04 08:38:31,Sale,205.42,0,16.95,222.37,Credit Card,4,False,True,False,Completed
TXN-0003949,RCP-00003949,PH-003,REG-04,EMP-0046,,2026-05-16 20:59:57,Sale,115.18,0,9.5,124.68,Debit Card,3,False,False,False,Completed
TXN-0003950,RCP-00003950,PH-003,REG-06,EMP-0061,,2026-05-22 21:16:41,Sale,199.8,0,16.49,216.29,Debit Card,7,False,False,False,Completed
TXN-0003951,RCP-00003951,PH-002,REG-05,EMP-0040,,2026-06-20 18:20:26,Sale,222.28,8.13,17.67,231.82,Credit Card,4,False,False,False,Completed
TXN-0003952,RCP-00003952,PH-001,REG-03,EMP-0003,CUS-03341,2026-06-18 19:06:56,Sale,144.27,1.5,11.78,154.55,Debit Card,4,False,True,False,Completed
TXN-0003953,RCP-00003953,PH-003,REG-05,EMP-0058,CUS-03096,2026-06-03 09:23:55,Sale,187.96,0,15.51,203.47,Credit Card,5,False,True,False,Completed
TXN-0003954,RCP-00003954,PH-005,REG-02,EMP-0089,CUS-03244,2026-07-19 08:09:29,Sale,92.72,7.07,7.07,92.72,Cash,2,False,True,False,Completed
TXN-0003955,RCP-00003955,PH-002,REG-06,EMP-0034,CUS-04001,2026-07-27 21:59:02,Sale,78.36,7.31,5.86,76.91,Credit Card,2,False,True,False,Completed
TXN-0003956,RCP-00003956,PH-002,REG-02,EMP-0039,,2026-07-12 17:38:24,Sale,328.1,0,27.08,355.18,Credit Card,6,False,False,False,Completed
TXN-0003957,RCP-00003957,PH-001,REG-02,EMP-0002,,2026-06-21 15:07:54,Sale,302.04,0,24.91,326.95,Credit Card,8,False,False,False,Completed
TXN-0003958,RCP-00003958,PH-003,REG-01,EMP-0046,,2026-05-01 15:27:46,Sale,216.61,0,17.87,234.48,Credit Card,5,False,False,False,Completed
TXN-0003959,RCP-00003959,PH-003,REG-03,EMP-0046,CUS-02440,2026-06-12 16:25:52,Sale,224.48,6.37,17.99,236.1,Credit Card,4,False,True,False,Completed
TXN-0003960,RCP-00003960,PH-001,REG-02,EMP-0015,CUS-04386,2026-06-22 14:01:51,Sale,61.23,0,5.05,66.28,Credit Card,3,False,True,False,Completed
TXN-0003961,RCP-00003961,PH-001,REG-02,EMP-0020,CUS-01700,2026-05-22 13:04:10,Sale,29.57,1.48,2.32,30.41,Split Payment,1,False,True,False,Completed
TXN-0003962,RCP-00003962,PH-005,REG-03,EMP-0101,CUS-02791,2026-05-29 18:39:00,Sale,180.39,20.66,13.18,172.91,Debit Card,5,False,True,False,Completed
TXN-0003963,RCP-00003963,PH-001,REG-06,EMP-0006,CUS-03833,2026-07-20 19:58:25,Sale,273.3,21.04,20.81,273.07,Cash,6,False,True,False,Completed
TXN-0003964,RCP-00003964,PH-001,REG-06,EMP-0001,CUS-00222,2026-06-11 19:40:53,Sale,106.51,2.5,8.58,112.59,Cash,3,False,True,False,Completed
TXN-0003965,RCP-00003965,PH-005,REG-02,EMP-0107,CUS-00331,2026-07-05 19:25:25,Sale,7.85,0.39,0.62,8.08,Cash,1,False,True,False,Completed
TXN-0003966,RCP-00003966,PH-003,REG-03,EMP-0062,CUS-02610,2026-05-27 10:37:50,Sale,140.09,0.37,11.52,151.24,Cash,6,False,True,False,Completed
TXN-0003967,RCP-00003967,PH-001,REG-06,EMP-0012,CUS-00203,2026-05-19 09:43:44,Sale,39.56,0,3.26,42.82,Credit Card,1,False,True,False,Completed
TXN-0003968,RCP-00003968,PH-001,REG-01,EMP-0001,CUS-02370,2026-05-08 19:46:14,Sale,91.99,0,7.59,99.58,Debit Card,2,False,True,False,Completed
TXN-0003969,RCP-00003969,PH-001,REG-01,EMP-0016,CUS-04212,2026-06-10 16:12:29,Sale,137.45,0,11.34,148.79,Gift Card,5,False,True,False,Completed
TXN-0003970,RCP-00003970,PH-001,REG-04,EMP-0002,CUS-02739,2026-05-26 10:05:41,Sale,202.43,2.31,16.51,216.63,Debit Card,5,False,True,False,Completed
TXN-0003971,RCP-00003971,PH-003,REG-04,EMP-0060,,2026-07-08 11:46:38,Sale,171.39,1.32,14.04,184.11,Credit Card,4,False,False,False,Completed
TXN-0003972,RCP-00003972,PH-001,REG-05,EMP-0019,CUS-03939,2026-06-15 10:46:50,Sale,54.32,0,4.48,58.8,Credit Card,2,False,True,False,Completed
TXN-0003973,RCP-00003973,PH-005,REG-06,EMP-0091,CUS-03710,2026-05-03 13:54:40,Sale,65.52,0,5.41,70.93,Cash,2,False,True,False,Completed
TXN-0003974,RCP-00003974,PH-001,REG-01,EMP-0015,CUS-04642,2026-06-04 12:49:43,Sale,102.48,0,8.46,110.94,Gift Card,4,False,True,False,Completed
TXN-0003975,RCP-00003975,PH-005,REG-01,EMP-0108,CUS-02957,2026-06-09 21:56:13,Sale,25.67,0,2.12,27.79,Credit Card,1,False,True,False,Completed
TXN-0003976,RCP-00003976,PH-001,REG-02,EMP-0019,,2026-05-05 15:57:07,Sale,252.93,8.1,20.2,265.03,Gift Card,5,False,False,False,Completed
TXN-0003977,RCP-00003977,PH-003,REG-01,EMP-0045,CUS-03501,2026-05-08 10:35:20,Sale,426.48,55.45,30.61,401.64,Debit Card,5,False,True,True,Completed
TXN-0003978,RCP-00003978,PH-005,REG-02,EMP-0108,CUS-02329,2026-05-31 14:20:48,Sale,189.59,0,15.64,205.23,Gift Card,4,False,True,False,Completed
TXN-0003979,RCP-00003979,PH-005,REG-05,EMP-0108,CUS-04393,2026-06-22 18:42:43,Sale,215.45,4.18,17.43,228.7,Credit Card,4,False,True,False,Completed
TXN-0003980,RCP-00003980,PH-005,REG-02,EMP-0091,,2026-05-19 17:24:22,Sale,191.55,13.92,14.66,192.29,Credit Card,6,False,False,False,Completed
TXN-0003981,RCP-00003981,PH-005,REG-03,EMP-0101,,2026-06-13 18:18:11,Sale,160.61,0,13.24,173.85,Credit Card,5,False,False,False,Completed
TXN-0003982,RCP-00003982,PH-003,REG-04,EMP-0062,CUS-02692,2026-06-17 15:10:32,Sale,438.61,9.0,35.46,465.07,Debit Card,6,False,True,False,Completed
TXN-0003983,RCP-00003983,PH-003,REG-06,EMP-0061,,2026-07-01 18:11:38,Sale,111.81,11.18,8.3,108.93,Debit Card,2,False,False,False,Completed
TXN-0003984,RCP-00003984,PH-005,REG-04,EMP-0091,CUS-00950,2026-06-10 15:10:31,Sale,141.92,10.49,10.84,142.27,Debit Card,4,False,True,False,Completed
TXN-0003985,RCP-00003985,PH-001,REG-04,EMP-0013,CUS-00808,2026-06-17 09:31:34,Sale,145.87,15.58,10.75,141.04,Debit Card,4,False,True,False,Completed
