receipt_id,transaction_id,receipt_number,print_type,printed_datetime,printed_by_employee_id,register_id,store_id,print_reason
RCT-0004442,TXN-0004236,RCP-00004236,Original,2026-07-17 17:34:31,EMP-0037,REG-03,PH-002,
RCT-0004443,TXN-0001589,RCP-00001589,Original,2026-07-17 18:14:33,EMP-0015,REG-06,PH-001,
RCT-0004444,TXN-0001864,RCP-00001864,Original,2026-07-17 18:18:42,EMP-0100,REG-06,PH-005,
RCT-0004445,TXN-0001752,RCP-00001752,Reprint,2026-07-17 18:37:19,EMP-0003,REG-02,PH-001,Duplicate for insurance
RCT-0004446,TXN-0003174,RCP-00003174,Original,2026-07-17 18:38:30,EMP-0015,REG-03,PH-001,
RCT-0004447,TXN-0000163,RCP-00000163,Original,2026-07-17 18:51:24,EMP-0035,REG-01,PH-002,
RCT-0004448,TXN-0001059,RCP-00001059,Original,2026-07-17 18:52:08,EMP-0025,REG-03,PH-002,
RCT-0004449,TXN-0000883,RCP-00000883,Original,2026-07-17 19:35:43,EMP-0047,REG-05,PH-003,
RCT-0004450,TXN-0003479,RCP-00003479,Original,2026-07-17 19:35:59,EMP-0006,REG-05,PH-001,
RCT-0004451,TXN-0004073,RCP-00004073,Original,2026-07-17 19:43:58,EMP-0056,REG-02,PH-003,
RCT-0004452,TXN-0002564,RCP-00002564,Original,2026-07-17 19:55:45,EMP-0080,REG-03,PH-004,
RCT-0004453,TXN-0003727,RCP-00003727,Original,2026-07-17 21:03:23,EMP-0086,REG-04,PH-004,
RCT-0004454,TXN-0004167,RCP-00004167,Original,2026-07-17 21:12:30,EMP-0039,REG-06,PH-002,
RCT-0004455,TXN-0002825,RCP-00002825,Original,2026-07-17 21:19:16,EMP-0103,REG-02,PH-005,
RCT-0004456,TXN-0003376,RCP-00003376,Original,2026-07-17 21:28:08,EMP-0102,REG-02,PH-005,
RCT-0004457,TXN-0004619,RCP-00004619,Original,2026-07-17 21:34:06,EMP-0106,REG-03,PH-005,
RCT-0004458,TXN-0004582,RCP-00004582,Original,2026-07-17 21:45:08,EMP-0068,REG-04,PH-004,
RCT-0004459,TXN-0002811,RCP-00002811,Reprint,2026-07-18 00:40:03,EMP-0041,REG-06,PH-002,Lost receipt
RCT-0004460,TXN-0001319,RCP-00001319,Original,2026-07-18 08:13:36,EMP-0100,REG-03,PH-005,
RCT-0004461,TXN-0004067,RCP-00004067,Original,2026-07-18 08:20:07,EMP-0058,REG-03,PH-003,
RCT-0004462,TXN-0000166,RCP-00000166,Original,2026-07-18 08:20:33,EMP-0024,REG-02,PH-002,
RCT-0004463,TXN-0004267,RCP-00004267,Original,2026-07-18 08:58:46,EMP-0025,REG-01,PH-002,
RCT-0004464,TXN-0003657,RCP-00003657,Original,2026-07-18 09:03:42,EMP-0035,REG-03,PH-002,
RCT-0004465,TXN-0002531,RCP-00002531,Original,2026-07-18 09:08:40,EMP-0108,REG-03,PH-005,
RCT-0004466,TXN-0000277,RCP-00000277,Original,2026-07-18 09:15:42,EMP-0016,REG-02,PH-001,
RCT-0004467,TXN-0003523,RCP-00003523,Original,2026-07-18 09:33:46,EMP-0023,REG-01,PH-002,
RCT-0004468,TXN-0004972,RCP-00004972,Original,2026-07-18 09:36:47,EMP-0085,REG-05,PH-004,
RCT-0004469,TXN-0000935,RCP-00000935,Original,2026-07-18 10:16:55,EMP-0006,REG-01,PH-001,
RCT-0004470,TXN-0002474,RCP-00002474,Original,2026-07-18 10:23:14,EMP-0064,REG-01,PH-003,
RCT-0004471,TXN-0001388,RCP-00001388,Original,2026-07-18 10:24:16,EMP-0039,REG-01,PH-002,
RCT-0004472,TXN-0004752,RCP-00004752,Original,2026-07-18 11:02:07,EMP-0090,REG-05,PH-005,
RCT-0004473,TXN-0003733,RCP-00003733,Original,2026-07-18 11:06:59,EMP-0057,REG-03,PH-003,
RCT-0004474,TXN-0003236,RCP-00003236,Original,2026-07-18 11:23:03,EMP-0091,REG-06,PH-005,
RCT-0004475,TXN-0002907,RCP-00002907,Original,2026-07-18 11:34:28,EMP-0063,REG-05,PH-003,
RCT-0004476,TXN-0001635,RCP-00001635,Original,2026-07-18 11:40:52,EMP-0067,REG-02,PH-004,
RCT-0004477,TXN-0003652,RCP-00003652,Original,2026-07-18 12:04:43,EMP-0014,REG-05,PH-001,
RCT-0004478,TXN-0003420,RCP-00003420,Original,2026-07-18 13:18:51,EMP-0037,REG-03,PH-002,
RCT-0004479,TXN-0000183,RCP-00000183,Original,2026-07-18 13:27:23,EMP-0018,REG-02,PH-001,
RCT-0004480,TXN-0004802,RCP-00004802,Original,2026-07-18 13:47:04,EMP-0019,REG-06,PH-001,
RCT-0004481,TXN-0004100,RCP-00004100,Original,2026-07-18 13:56:27,EMP-0091,REG-06,PH-005,
RCT-0004482,TXN-0004623,RCP-00004623,Original,2026-07-18 14:08:33,EMP-0045,REG-02,PH-003,
RCT-0004483,TXN-0000179,RCP-00000179,Original,2026-07-18 14:18:49,EMP-0106,REG-04,PH-005,
RCT-0004484,TXN-0000142,RCP-00000142,Reprint,2026-07-18 14:40:04,EMP-0103,REG-01,PH-005,Printer jam
RCT-0004485,TXN-0003742,RCP-00003742,Original,2026-07-18 14:41:13,EMP-0036,REG-04,PH-002,
RCT-0004486,TXN-0004214,RCP-00004214,Original,2026-07-18 14:48:46,EMP-0039,REG-05,PH-002,
RCT-0004487,TXN-0001468,RCP-00001468,Original,2026-07-18 15:11:04,EMP-0040,REG-03,PH-002,
RCT-0004488,TXN-0002294,RCP-00002294,Original,2026-07-18 15:18:24,EMP-0062,REG-03,PH-003,
RCT-0004489,TXN-0003414,RCP-00003414,Original,2026-07-18 15:19:28,EMP-0047,REG-04,PH-003,
RCT-0004490,TXN-0004094,RCP-00004094,Original,2026-07-18 15:30:14,EMP-0062,REG-02,PH-003,
RCT-0004491,TXN-0004890,RCP-00004890,Original,2026-07-18 15:45:16,EMP-0017,REG-01,PH-001,
RCT-0004492,TXN-0004509,RCP-00004509,Original,2026-07-18 15:56:19,EMP-0047,REG-05,PH-003,
RCT-0004493,TXN-0003860,RCP-00003860,Original,2026-07-18 15:57:12,EMP-0090,REG-05,PH-005,
RCT-0004494,TXN-0003319,RCP-00003319,Original,2026-07-18 16:30:09,EMP-0045,REG-01,PH-003,
RCT-0004495,TXN-0000442,RCP-00000442,Original,2026-07-18 17:14:28,EMP-0090,REG-06,PH-005,
RCT-0004496,TXN-0004009,RCP-00004009,Original,2026-07-18 17:21:31,EMP-0001,REG-05,PH-001,
RCT-0004497,TXN-0002229,RCP-00002229,Original,2026-07-18 17:44:18,EMP-0069,REG-03,PH-004,
RCT-0004498,TXN-0000147,RCP-00000147,Original,2026-07-18 18:46:23,EMP-0106,REG-05,PH-005,
RCT-0004499,TXN-0000147,RCP-00000147,Gift Receipt,2026-07-18 18:47:23,EMP-0106,REG-05,PH-005,
RCT-0004500,TXN-0000313,RCP-00000313,Original,2026-07-18 18:48:05,EMP-0037,REG-04,PH-002,
RCT-0004501,TXN-0004192,RCP-00004192,Original,2026-07-18 18:52:28,EMP-0015,REG-02,PH-001,
RCT-0004502,TXN-0003365,RCP-00003365,Original,2026-07-18 19:07:38,EMP-0060,REG-06,PH-003,
RCT-0004503,TXN-0001964,RCP-00001964,Original,2026-07-18 19:09:12,EMP-0018,REG-06,PH-001,
RCT-0004504,TXN-0002186,RCP-00002186,Original,2026-07-18 19:10:25,EMP-0034,REG-03,PH-002,
RCT-0004505,TXN-0002603,RCP-00002603,Original,2026-07-18 19:19:14,EMP-0090,REG-02,PH-005,
RCT-0004506,TXN-0002603,RCP-00002603,Gift Receipt,2026-07-18 19:20:14,EMP-0090,REG-02,PH-005,
RCT-0004507,TXN-0004160,RCP-00004160,Original,2026-07-18 19:21:03,EMP-0039,REG-02,PH-002,
RCT-0004508,TXN-0001917,RCP-00001917,Original,2026-07-18 19:32:49,EMP-0013,REG-03,PH-001,
RCT-0004509,TXN-0001219,RCP-00001219,Original,2026-07-18 20:15:03,EMP-0038,REG-02,PH-002,
RCT-0004510,TXN-0000022,RCP-00000022,Original,2026-07-18 20:23:48,EMP-0059,REG-04,PH-003,
RCT-0004511,TXN-0000220,RCP-00000220,Original,2026-07-18 20:39:57,EMP-0105,REG-04,PH-005,
RCT-0004512,TXN-0001103,RCP-00001103,Original,2026-07-18 20:54:20,EMP-0001,REG-03,PH-001,
RCT-0004513,TXN-0002628,RCP-00002628,Original,2026-07-18 21:06:59,EMP-0089,REG-04,PH-005,
RCT-0004514,TXN-0004175,RCP-00004175,Original,2026-07-18 21:14:34,EMP-0085,REG-05,PH-004,
RCT-0004515,TXN-0004350,RCP-00004350,Original,2026-07-18 21:44:28,EMP-0012,REG-03,PH-001,
RCT-0004516,TXN-0004350,RCP-00004350,Gift Receipt,2026-07-18 21:45:28,EMP-0012,REG-03,PH-001,
RCT-0004517,TXN-0000919,RCP-00000919,Reprint,2026-07-18 22:43:33,EMP-0058,REG-05,PH-003,Lost receipt
RCT-0004518,TXN-0000112,RCP-00000112,Reprint,2026-07-19 00:12:30,EMP-0048,REG-05,PH-003,Printer jam
RCT-0004519,TXN-0004773,RCP-00004773,Reprint,2026-07-19 02:19:00,EMP-0006,REG-06,PH-001,Customer request
RCT-0004520,TXN-0003954,RCP-00003954,Original,2026-07-19 08:10:29,EMP-0089,REG-02,PH-005,
RCT-0004521,TXN-0001047,RCP-00001047,Original,2026-07-19 08:39:05,EMP-0090,REG-04,PH-005,
RCT-0004522,TXN-0004330,RCP-00004330,Original,2026-07-19 08:46:24,EMP-0013,REG-02,PH-001,
RCT-0004523,TXN-0001347,RCP-00001347,Original,2026-07-19 08:53:50,EMP-0017,REG-04,PH-001,
RCT-0004524,TXN-0004059,RCP-00004059,Original,2026-07-19 08:57:13,EMP-0057,REG-06,PH-003,
RCT-0004525,TXN-0004293,RCP-00004293,Original,2026-07-19 09:08:22,EMP-0006,REG-03,PH-001,
RCT-0004526,TXN-0004069,RCP-00004069,Original,2026-07-19 09:33:55,EMP-0079,REG-04,PH-004,
RCT-0004527,TXN-0003795,RCP-00003795,Original,2026-07-19 10:05:08,EMP-0018,REG-01,PH-001,
RCT-0004528,TXN-0003335,RCP-00003335,Reprint,2026-07-19 10:14:00,EMP-0006,REG-04,PH-001,Customer request
RCT-0004529,TXN-0002210,RCP-00002210,Original,2026-07-19 10:32:47,EMP-0103,REG-01,PH-005,
RCT-0004530,TXN-0004682,RCP-00004682,Original,2026-07-19 10:54:21,EMP-0046,REG-01,PH-003,
RCT-0004531,TXN-0001425,RCP-00001425,Original,2026-07-19 11:10:47,EMP-0090,REG-01,PH-005,
RCT-0004532,TXN-0000230,RCP-00000230,Original,2026-07-19 11:36:16,EMP-0063,REG-03,PH-003,
RCT-0004533,TXN-0000026,RCP-00000026,Original,2026-07-19 11:47:14,EMP-0013,REG-04,PH-001,
RCT-0004534,TXN-0003751,RCP-00003751,Original,2026-07-19 11:53:13,EMP-0001,REG-04,PH-001,
RCT-0004535,TXN-0002206,RCP-00002206,Original,2026-07-19 12:11:20,EMP-0035,REG-06,PH-002,
RCT-0004536,TXN-0002463,RCP-00002463,Original,2026-07-19 12:11:28,EMP-0016,REG-06,PH-001,
RCT-0004537,TXN-0000887,RCP-00000887,Original,2026-07-19 12:14:17,EMP-0003,REG-02,PH-001,
RCT-0004538,TXN-0001784,RCP-00001784,Original,2026-07-19 12:33:55,EMP-0083,REG-05,PH-004,
RCT-0004539,TXN-0000915,RCP-00000915,Original,2026-07-19 12:50:49,EMP-0107,REG-06,PH-005,
RCT-0004540,TXN-0004475,RCP-00004475,Original,2026-07-19 12:54:39,EMP-0063,REG-05,PH-003,
RCT-0004541,TXN-0004417,RCP-00004417,Original,2026-07-19 13:02:37,EMP-0060,REG-02,PH-003,
RCT-0004542,TXN-0004927,RCP-00004927,Original,2026-07-19 13:14:05,EMP-0012,REG-05,PH-001,
RCT-0004543,TXN-0003864,RCP-00003864,Reprint,2026-07-19 13:32:56,EMP-0017,REG-03,PH-001,Lost receipt
RCT-0004544,TXN-0001514,RCP-00001514,Original,2026-07-19 13:48:26,EMP-0018,REG-04,PH-001,
RCT-0004545,TXN-0004519,RCP-00004519,Original,2026-07-19 14:07:23,EMP-0058,REG-01,PH-003,
RCT-0004546,TXN-0003812,RCP-00003812,Original,2026-07-19 14:38:45,EMP-0108,REG-05,PH-005,
RCT-0004547,TXN-0004879,RCP-00004879,Original,2026-07-19 14:53:24,EMP-0012,REG-02,PH-001,
RCT-0004548,TXN-0001211,RCP-00001211,Original,2026-07-19 15:04:15,EMP-0063,REG-04,PH-003,
RCT-0004549,TXN-0000504,RCP-00000504,Original,2026-07-19 15:06:13,EMP-0018,REG-03,PH-001,
RCT-0004550,TXN-0001345,RCP-00001345,Original,2026-07-19 15:12:54,EMP-0047,REG-03,PH-003,
RCT-0004551,TXN-0003066,RCP-00003066,Original,2026-07-19 15:27:03,EMP-0038,REG-06,PH-002,
RCT-0004552,TXN-0001647,RCP-00001647,Original,2026-07-19 15:51:35,EMP-0081,REG-01,PH-004,
RCT-0004553,TXN-0002846,RCP-00002846,Original,2026-07-19 16:15:03,EMP-0016,REG-03,PH-001,
RCT-0004554,TXN-0002855,RCP-00002855,Original,2026-07-19 16:31:52,EMP-0039,REG-03,PH-002,
RCT-0004555,TXN-0002757,RCP-00002757,Original,2026-07-19 16:41:37,EMP-0068,REG-05,PH-004,
RCT-0004556,TXN-0000167,RCP-00000167,Original,2026-07-19 16:48:09,EMP-0101,REG-01,PH-005,
RCT-0004557,TXN-0004491,RCP-00004491,Original,2026-07-19 17:06:01,EMP-0042,REG-04,PH-002,
RCT-0004558,TXN-0004491,RCP-00004491,Gift Receipt,2026-07-19 17:07:01,EMP-0042,REG-04,PH-002,
RCT-0004559,TXN-0001665,RCP-00001665,Original,2026-07-19 17:32:03,EMP-0034,REG-03,PH-002,
RCT-0004560,TXN-0000734,RCP-00000734,Original,2026-07-19 17:32:20,EMP-0090,REG-06,PH-005,
RCT-0004561,TXN-0000079,RCP-00000079,Original,2026-07-19 17:35:35,EMP-0038,REG-05,PH-002,
RCT-0004562,TXN-0001626,RCP-00001626,Original,2026-07-19 17:44:32,EMP-0025,REG-02,PH-002,
RCT-0004563,TXN-0000601,RCP-00000601,Original,2026-07-19 17:49:39,EMP-0019,REG-02,PH-001,
RCT-0004564,TXN-0001023,RCP-00001023,Original,2026-07-19 18:04:48,EMP-0020,REG-06,PH-001,
RCT-0004565,TXN-0000858,RCP-00000858,Original,2026-07-19 18:30:17,EMP-0103,REG-03,PH-005,
RCT-0004566,TXN-0000070,RCP-00000070,Original,2026-07-19 18:30:46,EMP-0019,REG-04,PH-001,
RCT-0004567,TXN-0002544,RCP-00002544,Original,2026-07-19 18:33:51,EMP-0013,REG-03,PH-001,
RCT-0004568,TXN-0003830,RCP-00003830,Original,2026-07-19 18:48:41,EMP-0058,REG-03,PH-003,
RCT-0004569,TXN-0003801,RCP-00003801,Original,2026-07-19 18:53:53,EMP-0105,REG-02,PH-005,
RCT-0004570,TXN-0001263,RCP-00001263,Original,2026-07-19 19:10:34,EMP-0042,REG-04,PH-002,
RCT-0004571,TXN-0002947,RCP-00002947,Original,2026-07-19 19:11:14,EMP-0067,REG-04,PH-004,
RCT-0004572,TXN-0004597,RCP-00004597,Original,2026-07-19 19:20:58,EMP-0060,REG-06,PH-003,
RCT-0004573,TXN-0000429,RCP-00000429,Original,2026-07-19 19:36:55,EMP-0090,REG-02,PH-005,
RCT-0004574,TXN-0001562,RCP-00001562,Original,2026-07-19 20:05:52,EMP-0019,REG-05,PH-001,
RCT-0004575,TXN-0000496,RCP-00000496,Original,2026-07-19 20:18:57,EMP-0016,REG-06,PH-001,
RCT-0004576,TXN-0000939,RCP-00000939,Original,2026-07-19 20:26:08,EMP-0036,REG-02,PH-002,
RCT-0004577,TXN-0003046,RCP-00003046,Original,2026-07-19 20:34:46,EMP-0059,REG-05,PH-003,
RCT-0004578,TXN-0002085,RCP-00002085,Original,2026-07-19 20:35:50,EMP-0017,REG-01,PH-001,
RCT-0004579,TXN-0000977,RCP-00000977,Original,2026-07-19 20:59:52,EMP-0018,REG-02,PH-001,
RCT-0004580,TXN-0003872,RCP-00003872,Original,2026-07-19 21:02:09,EMP-0024,REG-05,PH-002,
RCT-0004581,TXN-0004833,RCP-00004833,Reprint,2026-07-19 21:20:00,EMP-0006,REG-06,PH-001,Customer request
RCT-0004582,TXN-0003798,RCP-00003798,Original,2026-07-19 21:37:46,EMP-0014,REG-05,PH-001,
RCT-0004583,TXN-0003708,RCP-00003708,Reprint,2026-07-20 06:47:08,EMP-0098,REG-06,PH-005,Printer jam
RCT-0004584,TXN-0002520,RCP-00002520,Original,2026-07-20 08:19:02,EMP-0089,REG-06,PH-005,
RCT-0004585,TXN-0002520,RCP-00002520,Gift Receipt,2026-07-20 08:20:02,EMP-0089,REG-06,PH-005,
RCT-0004586,TXN-0000585,RCP-00000585,Original,2026-07-20 08:23:15,EMP-0037,REG-03,PH-002,
RCT-0004587,TXN-0001490,RCP-00001490,Original,2026-07-20 08:28:45,EMP-0067,REG-04,PH-004,
RCT-0004588,TXN-0002284,RCP-00002284,Original,2026-07-20 08:33:06,EMP-0002,REG-03,PH-001,
RCT-0004589,TXN-0002429,RCP-00002429,Original,2026-07-20 08:46:23,EMP-0014,REG-05,PH-001,
RCT-0004590,TXN-0000257,RCP-00000257,Original,2026-07-20 08:58:05,EMP-0024,REG-04,PH-002,
RCT-0004591,TXN-0000770,RCP-00000770,Original,2026-07-20 09:06:08,EMP-0062,REG-02,PH-003,
RCT-0004592,TXN-0000886,RCP-00000886,Original,2026-07-20 09:09:02,EMP-0015,REG-02,PH-001,
RCT-0004593,TXN-0000359,RCP-00000359,Original,2026-07-20 09:28:48,EMP-0079,REG-05,PH-004,
RCT-0004594,TXN-0004152,RCP-00004152,Original,2026-07-20 09:35:03,EMP-0062,REG-01,PH-003,
RCT-0004595,TXN-0002667,RCP-00002667,Original,2026-07-20 09:40:12,EMP-0083,REG-05,PH-004,
RCT-0004596,TXN-0002769,RCP-00002769,Original,2026-07-20 09:59:46,EMP-0062,REG-06,PH-003,
RCT-0004597,TXN-0000046,RCP-00000046,Original,2026-07-20 10:12:38,EMP-0056,REG-05,PH-003,
RCT-0004598,TXN-0004984,RCP-00004984,Original,2026-07-20 10:13:55,EMP-0061,REG-06,PH-003,
RCT-0004599,TXN-0001190,RCP-00001190,Original,2026-07-20 10:17:07,EMP-0057,REG-04,PH-003,
RCT-0004600,TXN-0000267,RCP-00000267,Original,2026-07-20 10:48:49,EMP-0040,REG-03,PH-002,
RCT-0004601,TXN-0002065,RCP-00002065,Original,2026-07-20 10:54:59,EMP-0080,REG-01,PH-004,
RCT-0004602,TXN-0002519,RCP-00002519,Original,2026-07-20 11:04:37,EMP-0105,REG-02,PH-005,
RCT-0004603,TXN-0002400,RCP-00002400,Original,2026-07-20 11:07:59,EMP-0042,REG-02,PH-002,
RCT-0004604,TXN-0001343,RCP-00001343,Original,2026-07-20 11:33:43,EMP-0024,REG-03,PH-002,
RCT-0004605,TXN-0002506,RCP-00002506,Original,2026-07-20 11:51:29,EMP-0078,REG-03,PH-004,
RCT-0004606,TXN-0004577,RCP-00004577,Original,2026-07-20 12:00:39,EMP-0102,REG-02,PH-005,
RCT-0004607,TXN-0000648,RCP-00000648,Original,2026-07-20 12:04:47,EMP-0102,REG-03,PH-005,
RCT-0004608,TXN-0003885,RCP-00003885,Original,2026-07-20 12:09:27,EMP-0082,REG-02,PH-004,
RCT-0004609,TXN-0003598,RCP-00003598,Original,2026-07-20 12:14:39,EMP-0040,REG-03,PH-002,
RCT-0004610,TXN-0002838,RCP-00002838,Original,2026-07-20 12:43:18,EMP-0063,REG-03,PH-003,
RCT-0004611,TXN-0000988,RCP-00000988,Original,2026-07-20 12:49:46,EMP-0035,REG-02,PH-002,
RCT-0004612,TXN-0001127,RCP-00001127,Original,2026-07-20 12:54:14,EMP-0064,REG-01,PH-003,
RCT-0004613,TXN-0000240,RCP-00000240,Original,2026-07-20 13:08:02,EMP-0001,REG-03,PH-001,
RCT-0004614,TXN-0003086,RCP-00003086,Original,2026-07-20 13:34:11,EMP-0059,REG-03,PH-003,
RCT-0004615,TXN-0004022,RCP-00004022,Original,2026-07-20 13:58:53,EMP-0064,REG-03,PH-003,
RCT-0004616,TXN-0002858,RCP-00002858,Original,2026-07-20 14:02:38,EMP-0057,REG-02,PH-003,
RCT-0004617,TXN-0000013,RCP-00000013,Original,2026-07-20 14:14:19,EMP-0056,REG-05,PH-003,
RCT-0004618,TXN-0002901,RCP-00002901,Original,2026-07-20 14:33:28,EMP-0091,REG-05,PH-005,
RCT-0004619,TXN-0001654,RCP-00001654,Original,2026-07-20 14:45:11,EMP-0063,REG-06,PH-003,
RCT-0004620,TXN-0004003,RCP-00004003,Original,2026-07-20 14:48:55,EMP-0067,REG-02,PH-004,
RCT-0004621,TXN-0004423,RCP-00004423,Reprint,2026-07-20 15:26:00,EMP-0090,REG-04,PH-005,Printer jam
RCT-0004622,TXN-0002773,RCP-00002773,Original,2026-07-20 15:33:50,EMP-0006,REG-05,PH-001,
RCT-0004623,TXN-0000149,RCP-00000149,Original,2026-07-20 15:46:38,EMP-0045,REG-02,PH-003,
RCT-0004624,TXN-0003198,RCP-00003198,Original,2026-07-20 15:59:27,EMP-0104,REG-06,PH-005,
RCT-0004625,TXN-0000689,RCP-00000689,Original,2026-07-20 16:01:06,EMP-0080,REG-03,PH-004,
RCT-0004626,TXN-0004258,RCP-00004258,Original,2026-07-20 16:05:27,EMP-0045,REG-04,PH-003,
RCT-0004627,TXN-0004886,RCP-00004886,Original,2026-07-20 16:14:37,EMP-0090,REG-02,PH-005,
RCT-0004628,TXN-0001802,RCP-00001802,Original,2026-07-20 16:15:57,EMP-0002,REG-03,PH-001,
RCT-0004629,TXN-0002821,RCP-00002821,Original,2026-07-20 16:34:53,EMP-0063,REG-02,PH-003,
RCT-0004630,TXN-0002166,RCP-00002166,Original,2026-07-20 16:45:51,EMP-0101,REG-05,PH-005,
RCT-0004631,TXN-0002946,RCP-00002946,Original,2026-07-20 16:55:05,EMP-0046,REG-04,PH-003,
RCT-0004632,TXN-0000088,RCP-00000088,Original,2026-07-20 16:58:02,EMP-0013,REG-03,PH-001,
RCT-0004633,TXN-0000571,RCP-00000571,Original,2026-07-20 17:30:58,EMP-0089,REG-01,PH-005,
RCT-0004634,TXN-0000571,RCP-00000571,Gift Receipt,2026-07-20 17:31:58,EMP-0089,REG-01,PH-005,
RCT-0004635,TXN-0002693,RCP-00002693,Original,2026-07-20 17:37:32,EMP-0084,REG-03,PH-004,
RCT-0004636,TXN-0002736,RCP-00002736,Original,2026-07-20 17:56:58,EMP-0015,REG-03,PH-001,
RCT-0004637,TXN-0003477,RCP-00003477,Original,2026-07-20 18:03:51,EMP-0047,REG-05,PH-003,
RCT-0004638,TXN-0000138,RCP-00000138,Original,2026-07-20 18:10:20,EMP-0025,REG-02,PH-002,
RCT-0004639,TXN-0003590,RCP-00003590,Original,2026-07-20 18:10:38,EMP-0046,REG-04,PH-003,
RCT-0004640,TXN-0000123,RCP-00000123,Original,2026-07-20 18:25:17,EMP-0103,REG-04,PH-005,
RCT-0004641,TXN-0004674,RCP-00004674,Original,2026-07-20 18:41:20,EMP-0103,REG-01,PH-005,
RCT-0004642,TXN-0004530,RCP-00004530,Original,2026-07-20 18:48:49,EMP-0079,REG-03,PH-004,
RCT-0004643,TXN-0001812,RCP-00001812,Original,2026-07-20 19:06:06,EMP-0041,REG-02,PH-002,
RCT-0004644,TXN-0003265,RCP-00003265,Original,2026-07-20 19:09:48,EMP-0105,REG-04,PH-005,
RCT-0004645,TXN-0002293,RCP-00002293,Original,2026-07-20 19:20:48,EMP-0089,REG-05,PH-005,
RCT-0004646,TXN-0004987,RCP-00004987,Original,2026-07-20 19:25:48,EMP-0047,REG-03,PH-003,
RCT-0004647,TXN-0000463,RCP-00000463,Original,2026-07-20 19:38:01,EMP-0047,REG-01,PH-003,
RCT-0004648,TXN-0004556,RCP-00004556,Original,2026-07-20 19:59:07,EMP-0107,REG-05,PH-005,
RCT-0004649,TXN-0003963,RCP-00003963,Original,2026-07-20 19:59:25,EMP-0006,REG-06,PH-001,
RCT-0004650,TXN-0000356,RCP-00000356,Original,2026-07-20 20:25:55,EMP-0058,REG-01,PH-003,
RCT-0004651,TXN-0004327,RCP-00004327,Original,2026-07-20 20:28:42,EMP-0085,REG-03,PH-004,
RCT-0004652,TXN-0001410,RCP-00001410,Original,2026-07-20 21:00:11,EMP-0059,REG-04,PH-003,
RCT-0004653,TXN-0000161,RCP-00000161,Reprint,2026-07-20 21:13:58,EMP-0017,REG-02,PH-001,Printer jam
RCT-0004654,TXN-0003164,RCP-00003164,Original,2026-07-20 21:19:52,EMP-0058,REG-02,PH-003,
RCT-0004655,TXN-0003192,RCP-00003192,Original,2026-07-20 21:25:39,EMP-0039,REG-06,PH-002,
RCT-0004656,TXN-0002046,RCP-00002046,Reprint,2026-07-21 01:33:28,EMP-0038,REG-03,PH-002,Duplicate for insurance
RCT-0004657,TXN-0000131,RCP-00000131,Original,2026-07-21 08:57:34,EMP-0086,REG-03,PH-004,
RCT-0004658,TXN-0001938,RCP-00001938,Original,2026-07-21 09:15:14,EMP-0042,REG-03,PH-002,
RCT-0004659,TXN-0003327,RCP-00003327,Original,2026-07-21 09:21:30,EMP-0059,REG-02,PH-003,
RCT-0004660,TXN-0002887,RCP-00002887,Original,2026-07-21 09:52:39,EMP-0019,REG-01,PH-001,
RCT-0004661,TXN-0001627,RCP-00001627,Original,2026-07-21 09:53:25,EMP-0040,REG-06,PH-002,
RCT-0004662,TXN-0001627,RCP-00001627,Gift Receipt,2026-07-21 09:54:25,EMP-0040,REG-06,PH-002,
RCT-0004663,TXN-0002808,RCP-00002808,Original,2026-07-21 09:57:31,EMP-0014,REG-01,PH-001,
RCT-0004664,TXN-0003419,RCP-00003419,Original,2026-07-21 10:15:13,EMP-0056,REG-04,PH-003,
RCT-0004665,TXN-0004340,RCP-00004340,Original,2026-07-21 11:31:51,EMP-0103,REG-04,PH-005,
RCT-0004666,TXN-0001975,RCP-00001975,Original,2026-07-21 12:02:17,EMP-0034,REG-02,PH-002,
RCT-0004667,TXN-0000944,RCP-00000944,Original,2026-07-21 12:43:34,EMP-0056,REG-04,PH-003,
RCT-0004668,TXN-0002253,RCP-00002253,Original,2026-07-21 12:48:25,EMP-0061,REG-04,PH-003,
RCT-0004669,TXN-0004715,RCP-00004715,Original,2026-07-21 13:39:15,EMP-0086,REG-06,PH-004,
RCT-0004670,TXN-0001353,RCP-00001353,Original,2026-07-21 13:50:12,EMP-0040,REG-01,PH-002,
RCT-0004671,TXN-0000979,RCP-00000979,Original,2026-07-21 13:57:52,EMP-0102,REG-02,PH-005,
RCT-0004672,TXN-0000979,RCP-00000979,Gift Receipt,2026-07-21 13:58:52,EMP-0102,REG-02,PH-005,
RCT-0004673,TXN-0002383,RCP-00002383,Original,2026-07-21 14:00:41,EMP-0108,REG-04,PH-005,
RCT-0004674,TXN-0000014,RCP-00000014,Original,2026-07-21 14:07:23,EMP-0035,REG-02,PH-002,
RCT-0004675,TXN-0004274,RCP-00004274,Original,2026-07-21 15:00:54,EMP-0013,REG-02,PH-001,
RCT-0004676,TXN-0003033,RCP-00003033,Original,2026-07-21 15:38:17,EMP-0013,REG-05,PH-001,
RCT-0004677,TXN-0004017,RCP-00004017,Original,2026-07-21 15:43:46,EMP-0064,REG-02,PH-003,
RCT-0004678,TXN-0002015,RCP-00002015,Original,2026-07-21 15:58:05,EMP-0017,REG-02,PH-001,
RCT-0004679,TXN-0004507,RCP-00004507,Original,2026-07-21 16:16:30,EMP-0046,REG-02,PH-003,
