transaction_item_id,transaction_id,product_id,quantity,unit_price,unit_cost,discount_amount,tax_amount,line_total,override_applied,override_employee_id,department
LI-00017135,TXN-0003801,PRD-00613,1,40.73,24.81,0,3.36,40.73,False,,Medical Supplies
LI-00017136,TXN-0003801,PRD-00751,1,38.95,22.79,0,3.21,38.95,False,,Snacks
LI-00017137,TXN-0003801,PRD-00728,1,44.17,21.15,0,3.64,44.17,False,,OTC Medication
LI-00017138,TXN-0003801,PRD-00753,1,12.02,8.73,0.6,0.94,11.42,False,,Snacks
LI-00017139,TXN-0003801,PRD-00232,3,4.05,2.88,0,1.0,12.15,False,,Beauty
LI-00017140,TXN-0003801,PRD-00506,1,6.17,3.26,0,0.51,6.17,False,,Beverages
LI-00017141,TXN-0003802,PRD-00246,1,12.35,8.99,0,1.02,12.35,False,,OTC Medication
LI-00017142,TXN-0003802,PRD-00249,1,30.32,18.6,0,2.5,30.32,False,,First Aid
LI-00017143,TXN-0003802,PRD-00376,1,2.97,1.64,1.34,0.13,1.63,True,EMP-0023,Household
LI-00017144,TXN-0003802,PRD-00651,1,28.93,13.56,0,2.39,28.93,False,,Personal Care
LI-00017145,TXN-0003802,PRD-00498,1,22.62,14.6,5.66,1.4,16.96,True,EMP-0023,Grocery
LI-00017146,TXN-0003803,PRD-00417,1,12.05,7.57,0,0.99,12.05,False,,Snacks
LI-00017147,TXN-0003803,PRD-00636,1,4.11,2.81,0,0.34,4.11,False,,Seasonal
LI-00017148,TXN-0003803,PRD-00516,1,23.2,16.03,4.64,1.53,18.56,False,,Seasonal
LI-00017149,TXN-0003804,PRD-00157,1,20.9,10.51,0,1.72,20.9,False,,Household
LI-00017150,TXN-0003804,PRD-00015,1,12.99,9.3,0,1.07,12.99,False,,OTC Medication
LI-00017151,TXN-0003804,PRD-00747,1,26.73,14.47,0,2.21,26.73,False,,Household
LI-00017152,TXN-0003805,PRD-00296,1,38.52,21.73,1.93,3.02,36.59,False,,Medical Supplies
LI-00017153,TXN-0003805,PRD-00515,1,6.11,3.85,0.92,0.43,5.19,False,,Personal Care
LI-00017154,TXN-0003805,PRD-00309,1,7.59,4.76,0,0.63,7.59,False,,Household
LI-00017155,TXN-0003806,PRD-00495,1,37.0,19.17,0,3.05,37.0,False,,Medical Supplies
LI-00017156,TXN-0003806,PRD-00326,1,36.47,20.54,0,3.01,36.47,False,,Household
LI-00017157,TXN-0003806,PRD-00182,3,22.01,15.95,0,5.45,66.03,False,,Medical Supplies
LI-00017158,TXN-0003806,PRD-00366,1,14.62,9.25,0,1.21,14.62,False,,Household
LI-00017159,TXN-0003806,PRD-00489,1,39.69,27.68,0,3.27,39.69,False,,First Aid
LI-00017160,TXN-0003807,PRD-00272,4,60.63,31.62,24.25,18.01,218.27,False,,Beverages
LI-00017161,TXN-0003807,PRD-00437,1,33.77,14.57,6.75,2.23,27.02,False,,Personal Care
LI-00017162,TXN-0003807,PRD-00006,3,37.66,25.28,0,9.32,112.98,False,,Household
LI-00017163,TXN-0003807,PRD-00580,1,34.63,19.22,0,2.86,34.63,False,,Beauty
LI-00017164,TXN-0003807,PRD-00082,1,58.14,27.21,0,4.8,58.14,False,,First Aid
LI-00017165,TXN-0003808,PRD-00277,1,46.22,29.47,0,3.81,46.22,False,,OTC Medication
LI-00017166,TXN-0003808,PRD-00091,1,50.76,30.64,0,4.19,50.76,False,,Grocery
LI-00017167,TXN-0003808,PRD-00526,1,13.9,9.6,0,1.15,13.9,False,,OTC Medication
LI-00017168,TXN-0003808,PRD-00736,1,35.78,18.74,3.58,2.66,32.2,False,,Vitamins & Supplements
LI-00017169,TXN-0003808,PRD-00497,1,35.45,19.86,5.32,2.49,30.13,False,,Vitamins & Supplements
LI-00017170,TXN-0003809,PRD-00677,2,36.95,19.94,0,6.1,73.9,False,,Grocery
LI-00017171,TXN-0003809,PRD-00709,1,53.18,27.96,10.64,3.51,42.54,False,,Medical Supplies
LI-00017172,TXN-0003809,PRD-00210,1,61.56,34.31,0,5.08,61.56,False,,Household
LI-00017173,TXN-0003810,PRD-00738,1,6.74,3.71,0,0.56,6.74,False,,Seasonal
LI-00017174,TXN-0003810,PRD-00604,1,60.94,30.1,3.05,4.78,57.89,False,,Grocery
LI-00017175,TXN-0003810,PRD-00765,1,56.28,24.22,5.63,4.18,50.65,False,,OTC Medication
LI-00017176,TXN-0003810,PRD-00310,2,25.86,15.24,0,4.27,51.72,False,,Grocery
LI-00017177,TXN-0003811,PRD-00167,1,39.87,20.45,3.99,2.96,35.88,False,,Seasonal
LI-00017178,TXN-0003811,PRD-00266,3,30.9,18.98,0,7.65,92.7,False,,Medical Supplies
LI-00017179,TXN-0003811,PRD-00754,1,4.47,2.32,0,0.37,4.47,False,,Medical Supplies
LI-00017180,TXN-0003811,PRD-00549,3,15.74,9.69,0,3.9,47.22,False,,Snacks
LI-00017181,TXN-0003811,PRD-00282,1,27.39,15.51,0,2.26,27.39,False,,Vitamins & Supplements
LI-00017182,TXN-0003811,PRD-00225,4,44.75,30.97,0,14.77,179.0,False,,Beverages
LI-00017183,TXN-0003811,PRD-00785,3,12.52,8.92,0,3.1,37.56,False,,Beverages
LI-00017184,TXN-0003811,PRD-00250,1,3.71,2.36,0,0.31,3.71,False,,Medical Supplies
LI-00017185,TXN-0003812,PRD-00713,1,39.51,23.44,0,3.26,39.51,False,,Grocery
LI-00017186,TXN-0003812,PRD-00191,1,50.48,29.23,0,4.16,50.48,False,,Personal Care
LI-00017187,TXN-0003812,PRD-00394,1,7.56,3.32,0,0.62,7.56,False,,Personal Care
LI-00017188,TXN-0003812,PRD-00199,2,14.83,9.91,2.97,2.2,26.69,False,,Household
LI-00017189,TXN-0003812,PRD-00728,1,44.17,21.15,0,3.64,44.17,False,,OTC Medication
LI-00017190,TXN-0003813,PRD-00103,2,39.35,26.58,0,6.49,78.7,False,,Vitamins & Supplements
LI-00017191,TXN-0003813,PRD-00168,1,28.3,15.02,1.42,2.22,26.88,False,,Seasonal
LI-00017192,TXN-0003813,PRD-00421,1,16.22,9.97,0,1.34,16.22,False,,Medical Supplies
LI-00017193,TXN-0003813,PRD-00658,1,27.11,16.55,5.42,1.79,21.69,False,,Snacks
LI-00017194,TXN-0003814,PRD-00173,1,56.42,32.72,0,4.65,56.42,False,,OTC Medication
LI-00017195,TXN-0003814,PRD-00554,1,49.72,23.82,2.49,3.9,47.23,False,,First Aid
LI-00017196,TXN-0003814,PRD-00120,1,29.96,21.49,0,2.47,29.96,False,,Grocery
LI-00017197,TXN-0003815,PRD-00475,1,28.69,14.89,0,2.37,28.69,False,,Beauty
LI-00017198,TXN-0003815,PRD-00668,1,31.33,23.12,0,2.58,31.33,False,,OTC Medication
LI-00017199,TXN-0003815,PRD-00098,1,39.32,17.76,3.93,2.92,35.39,False,,OTC Medication
LI-00017200,TXN-0003815,PRD-00515,1,6.11,3.85,0,0.5,6.11,False,,Personal Care
LI-00017201,TXN-0003815,PRD-00746,1,1.98,0.86,0,0.16,1.98,False,,Grocery
LI-00017202,TXN-0003816,PRD-00714,1,66.01,34.91,0,5.45,66.01,False,,Household
LI-00017203,TXN-0003816,PRD-00457,1,48.23,34.09,0,3.98,48.23,False,,Household
LI-00017204,TXN-0003816,PRD-00194,1,39.17,29.01,0,3.23,39.17,False,,Personal Care
LI-00017205,TXN-0003816,PRD-00233,1,51.48,22.63,10.3,3.4,41.18,False,,Medical Supplies
LI-00017206,TXN-0003817,PRD-00633,1,25.82,12.51,0,2.13,25.82,False,,First Aid
LI-00017207,TXN-0003817,PRD-00583,1,55.99,33.18,2.8,4.39,53.19,False,,Snacks
LI-00017208,TXN-0003818,PRD-00136,1,60.52,29.29,0,4.99,60.52,False,,Beverages
LI-00017209,TXN-0003818,PRD-00294,3,42.79,19.05,0,10.59,128.37,False,,Seasonal
LI-00017210,TXN-0003819,PRD-00169,2,3.6,2.24,0,0.59,7.2,False,,Vitamins & Supplements
LI-00017211,TXN-0003819,PRD-00151,3,8.81,5.59,0,2.18,26.43,False,,Household
LI-00017212,TXN-0003819,PRD-00708,1,19.62,10.73,0,1.62,19.62,False,,Medical Supplies
LI-00017213,TXN-0003819,PRD-00737,1,30.03,21.96,6.01,1.98,24.02,False,,Beauty
LI-00017214,TXN-0003820,PRD-00563,1,22.69,13.28,0,1.87,22.69,False,,Beauty
LI-00017215,TXN-0003820,PRD-00454,1,33.48,14.48,0,2.76,33.48,False,,Household
LI-00017216,TXN-0003820,PRD-00787,1,30.2,17.4,0,2.49,30.2,False,,Vitamins & Supplements
LI-00017217,TXN-0003820,PRD-00762,1,2.95,2.04,0,0.24,2.95,False,,First Aid
LI-00017218,TXN-0003820,PRD-00420,1,60.87,29.99,3.04,4.77,57.83,False,,OTC Medication
LI-00017219,TXN-0003821,PRD-00290,1,18.11,11.91,1.81,1.34,16.3,False,,Beauty
LI-00017220,TXN-0003821,PRD-00168,1,28.3,15.02,0,2.33,28.3,False,,Seasonal
LI-00017221,TXN-0003821,PRD-00183,1,13.05,9.3,0,1.08,13.05,False,,Grocery
LI-00017222,TXN-0003822,PRD-00693,1,29.63,19.57,0,2.44,29.63,False,,Vitamins & Supplements
LI-00017223,TXN-0003822,PRD-00545,1,35.11,18.24,0,2.9,35.11,False,,Beauty
LI-00017224,TXN-0003822,PRD-00698,1,42.03,25.07,18.91,1.91,23.12,True,EMP-0023,Snacks
LI-00017225,TXN-0003822,PRD-00248,1,36.61,20.48,0,3.02,36.61,False,,Personal Care
LI-00017226,TXN-0003822,PRD-00251,3,22.63,14.73,16.97,4.2,50.92,True,EMP-0023,Beverages
LI-00017227,TXN-0003822,PRD-00549,1,15.74,9.69,1.57,1.17,14.17,False,,Snacks
LI-00017228,TXN-0003823,PRD-00502,1,72.16,31.13,0,5.95,72.16,False,,Beauty
LI-00017229,TXN-0003823,PRD-00716,1,35.19,21.45,0,2.9,35.19,False,,Medical Supplies
LI-00017230,TXN-0003823,PRD-00374,1,16.55,7.58,0,1.37,16.55,False,,Beauty
LI-00017231,TXN-0003823,PRD-00230,2,34.35,23.67,13.74,4.53,54.96,False,,Grocery
LI-00017232,TXN-0003823,PRD-00414,1,16.71,7.99,0,1.38,16.71,False,,Seasonal
LI-00017233,TXN-0003824,PRD-00272,1,60.63,31.62,0,5.0,60.63,False,,Beverages
LI-00017234,TXN-0003824,PRD-00364,1,49.58,33.79,2.48,3.89,47.1,False,,Grocery
LI-00017235,TXN-0003824,PRD-00670,1,42.07,27.07,0,3.47,42.07,False,,Snacks
LI-00017236,TXN-0003824,PRD-00238,3,8.6,5.27,0,2.13,25.8,False,,Vitamins & Supplements
LI-00017237,TXN-0003824,PRD-00719,1,7.83,4.63,0.39,0.61,7.44,False,,OTC Medication
LI-00017238,TXN-0003824,PRD-00334,1,43.15,22.72,0,3.56,43.15,False,,Beauty
LI-00017239,TXN-0003825,PRD-00248,1,36.61,20.48,0,3.02,36.61,False,,Personal Care
LI-00017240,TXN-0003825,PRD-00725,1,38.53,18.07,0,3.18,38.53,False,,Beauty
LI-00017241,TXN-0003825,PRD-00419,1,44.29,29.44,22.14,1.83,22.15,True,EMP-0068,Seasonal
LI-00017242,TXN-0003826,PRD-00800,1,59.64,33.98,0,4.92,59.64,False,,Snacks
LI-00017243,TXN-0003826,PRD-00206,2,31.56,19.86,0,5.21,63.12,False,,Vitamins & Supplements
LI-00017244,TXN-0003826,PRD-00099,1,10.88,7.26,0,0.9,10.88,False,,Seasonal
LI-00017245,TXN-0003826,PRD-00601,1,24.1,15.73,0,1.99,24.1,False,,Beauty
LI-00017246,TXN-0003826,PRD-00203,1,8.06,5.34,0,0.66,8.06,False,,Beauty
LI-00017247,TXN-0003827,PRD-00024,2,34.19,18.12,0,5.64,68.38,False,,Medical Supplies
LI-00017248,TXN-0003827,PRD-00553,1,57.75,33.47,0,4.76,57.75,False,,Medical Supplies
LI-00017249,TXN-0003827,PRD-00364,2,49.58,33.79,0,8.18,99.16,False,,Grocery
LI-00017250,TXN-0003827,PRD-00010,2,37.47,26.18,0,6.18,74.94,False,,Personal Care
LI-00017251,TXN-0003827,PRD-00629,1,42.52,27.35,4.25,3.16,38.27,False,,First Aid
LI-00017252,TXN-0003828,PRD-00799,1,6.62,4.91,0,0.55,6.62,False,,Snacks
LI-00017253,TXN-0003828,PRD-00366,1,14.62,9.25,0,1.21,14.62,False,,Household
LI-00017254,TXN-0003828,PRD-00693,1,29.63,19.57,0,2.44,29.63,False,,Vitamins & Supplements
LI-00017255,TXN-0003828,PRD-00688,1,65.64,28.91,0,5.42,65.64,False,,Beauty
LI-00017256,TXN-0003828,PRD-00459,1,44.54,24.32,2.23,3.49,42.31,False,,Medical Supplies
LI-00017257,TXN-0003828,PRD-00792,1,45.46,30.61,0,3.75,45.46,False,,Beauty
LI-00017258,TXN-0003829,PRD-00594,1,37.23,24.09,0,3.07,37.23,False,,Beverages
LI-00017259,TXN-0003829,PRD-00224,1,5.6,2.78,0,0.46,5.6,False,,Beauty
LI-00017260,TXN-0003829,PRD-00635,1,66.73,34.74,0,5.51,66.73,False,,Beverages
LI-00017261,TXN-0003829,PRD-00189,2,44.01,25.37,0,7.26,88.02,False,,Vitamins & Supplements
LI-00017262,TXN-0003830,PRD-00755,1,23.6,16.37,0,1.95,23.6,False,,Medical Supplies
LI-00017263,TXN-0003830,PRD-00273,1,55.94,31.55,0,4.62,55.94,False,,OTC Medication
LI-00017264,TXN-0003830,PRD-00735,1,53.77,34.77,0,4.44,53.77,False,,Beverages
LI-00017265,TXN-0003830,PRD-00066,1,9.24,6.7,0,0.76,9.24,False,,Medical Supplies
LI-00017266,TXN-0003831,PRD-00133,1,40.7,23.99,6.11,2.85,34.59,False,,Grocery
LI-00017267,TXN-0003831,PRD-00373,1,38.89,17.84,0,3.21,38.89,False,,OTC Medication
LI-00017268,TXN-0003831,PRD-00468,1,3.33,2.32,0,0.27,3.33,False,,Beverages
LI-00017269,TXN-0003831,PRD-00646,2,41.22,23.23,12.37,5.78,70.07,False,,Beauty
LI-00017270,TXN-0003832,PRD-00605,1,48.56,24.15,7.28,3.41,41.28,False,,Medical Supplies
LI-00017271,TXN-0003832,PRD-00380,4,22.75,12.8,0,7.51,91.0,False,,Seasonal
LI-00017272,TXN-0003832,PRD-00765,1,56.28,24.22,0,4.64,56.28,False,,OTC Medication
LI-00017273,TXN-0003832,PRD-00148,1,9.97,6.66,0,0.82,9.97,False,,Household
LI-00017274,TXN-0003832,PRD-00667,1,28.54,21.34,0,2.35,28.54,False,,Snacks
LI-00017275,TXN-0003833,PRD-00713,1,39.51,23.44,0,3.26,39.51,False,,Grocery
LI-00017276,TXN-0003833,PRD-00241,1,54.48,27.09,0,4.49,54.48,False,,OTC Medication
LI-00017277,TXN-0003833,PRD-00450,1,37.85,27.45,0,3.12,37.85,False,,Vitamins & Supplements
LI-00017278,TXN-0003833,PRD-00392,1,28.56,13.61,0,2.36,28.56,False,,Snacks
LI-00017279,TXN-0003833,PRD-00339,1,20.84,13.97,0,1.72,20.84,False,,Beauty
LI-00017280,TXN-0003833,PRD-00480,1,34.43,24.16,0,2.84,34.43,False,,First Aid
LI-00017281,TXN-0003834,PRD-00744,1,51.3,22.68,0,4.23,51.3,False,,OTC Medication
LI-00017282,TXN-0003834,PRD-00431,1,12.36,8.36,0,1.02,12.36,False,,Medical Supplies
LI-00017283,TXN-0003834,PRD-00016,4,70.87,34.19,0,23.39,283.48,False,,Seasonal
LI-00017284,TXN-0003834,PRD-00221,1,31.12,20.85,0,2.57,31.12,False,,Personal Care
LI-00017285,TXN-0003834,PRD-00758,1,6.95,4.89,0,0.57,6.95,False,,Seasonal
LI-00017286,TXN-0003834,PRD-00230,4,34.35,23.67,0,11.34,137.4,False,,Grocery
LI-00017287,TXN-0003834,PRD-00226,1,41.21,30.78,0,3.4,41.21,False,,Snacks
LI-00017288,TXN-0003835,PRD-00218,1,42.58,19.35,0,3.51,42.58,False,,Beauty
LI-00017289,TXN-0003835,PRD-00626,1,39.48,27.68,0,3.26,39.48,False,,Vitamins & Supplements
LI-00017290,TXN-0003835,PRD-00201,1,27.51,17.83,0,2.27,27.51,False,,Personal Care
LI-00017291,TXN-0003835,PRD-00065,1,8.33,4.15,0,0.69,8.33,False,,Seasonal
LI-00017292,TXN-0003835,PRD-00546,1,47.37,34.17,0,3.91,47.37,False,,Household
LI-00017293,TXN-0003836,PRD-00016,1,70.87,34.19,0,5.85,70.87,False,,Seasonal
LI-00017294,TXN-0003837,PRD-00534,1,60.0,26.98,0,4.95,60.0,False,,Grocery
LI-00017295,TXN-0003837,PRD-00132,1,24.08,15.89,0,1.99,24.08,False,,Snacks
LI-00017296,TXN-0003837,PRD-00047,1,44.93,24.4,0,3.71,44.93,False,,Grocery
LI-00017297,TXN-0003837,PRD-00151,1,8.81,5.59,0,0.73,8.81,False,,Household
LI-00017298,TXN-0003838,PRD-00632,3,27.1,13.55,0,6.71,81.3,False,,OTC Medication
LI-00017299,TXN-0003839,PRD-00076,1,9.53,4.72,0,0.79,9.53,False,,Vitamins & Supplements
LI-00017300,TXN-0003839,PRD-00250,1,3.71,2.36,0,0.31,3.71,False,,Medical Supplies
LI-00017301,TXN-0003839,PRD-00614,1,40.55,23.27,0,3.35,40.55,False,,Beverages
LI-00017302,TXN-0003840,PRD-00775,1,33.35,15.41,3.34,2.48,30.01,False,,Snacks
LI-00017303,TXN-0003840,PRD-00246,1,12.35,8.99,0,1.02,12.35,False,,OTC Medication
LI-00017304,TXN-0003840,PRD-00358,1,58.49,29.83,0,4.83,58.49,False,,Household
LI-00017305,TXN-0003840,PRD-00111,3,23.69,10.2,0,5.86,71.07,False,,Medical Supplies
LI-00017306,TXN-0003840,PRD-00251,1,22.63,14.73,0,1.87,22.63,False,,Beverages
LI-00017307,TXN-0003840,PRD-00332,1,67.8,28.74,0,5.59,67.8,False,,OTC Medication
LI-00017308,TXN-0003841,PRD-00515,1,6.11,3.85,0,0.5,6.11,False,,Personal Care
LI-00017309,TXN-0003841,PRD-00066,1,9.24,6.7,0,0.76,9.24,False,,Medical Supplies
LI-00017310,TXN-0003841,PRD-00537,1,20.18,9.44,0,1.66,20.18,False,,Personal Care
LI-00017311,TXN-0003841,PRD-00097,3,53.25,34.75,0,13.18,159.75,False,,Grocery
LI-00017312,TXN-0003842,PRD-00152,1,27.93,13.65,0,2.3,27.93,False,,Personal Care
LI-00017313,TXN-0003842,PRD-00513,1,26.35,14.63,0,2.17,26.35,False,,Beverages
LI-00017314,TXN-0003842,PRD-00800,1,59.64,33.98,0,4.92,59.64,False,,Snacks
LI-00017315,TXN-0003843,PRD-00143,1,44.5,26.78,0,3.67,44.5,False,,Medical Supplies
LI-00017316,TXN-0003843,PRD-00283,1,7.13,3.94,0.71,0.53,6.42,False,,OTC Medication
LI-00017317,TXN-0003843,PRD-00447,1,33.36,21.91,5.0,2.34,28.36,False,,Grocery
LI-00017318,TXN-0003843,PRD-00703,1,4.42,3.01,0,0.36,4.42,False,,Beverages
LI-00017319,TXN-0003844,PRD-00645,1,9.63,5.5,0,0.79,9.63,False,,Beverages
LI-00017320,TXN-0003844,PRD-00303,1,51.77,28.07,7.77,3.63,44.0,False,,Household
LI-00017321,TXN-0003845,PRD-00726,1,1.74,1.24,0,0.14,1.74,False,,Seasonal
LI-00017322,TXN-0003845,PRD-00434,1,26.26,14.76,0,2.17,26.26,False,,Personal Care
LI-00017323,TXN-0003845,PRD-00550,4,65.05,28.25,0,21.47,260.2,False,,Beverages
LI-00017324,TXN-0003845,PRD-00780,1,48.48,20.74,7.27,3.4,41.21,False,,Personal Care
LI-00017325,TXN-0003845,PRD-00637,1,5.69,3.03,0,0.47,5.69,False,,OTC Medication
LI-00017326,TXN-0003845,PRD-00276,2,53.24,27.82,0,8.78,106.48,False,,Household
LI-00017327,TXN-0003845,PRD-00259,2,41.66,26.84,0,6.87,83.32,False,,Snacks
LI-00017328,TXN-0003846,PRD-00633,1,25.82,12.51,0,2.13,25.82,False,,First Aid
LI-00017329,TXN-0003846,PRD-00385,1,68.02,33.24,0,5.61,68.02,False,,Household
LI-00017330,TXN-0003846,PRD-00285,1,9.92,6.56,0,0.82,9.92,False,,Seasonal
LI-00017331,TXN-0003846,PRD-00448,1,53.93,34.08,0,4.45,53.93,False,,Seasonal
LI-00017332,TXN-0003846,PRD-00315,4,17.4,9.93,13.92,4.59,55.68,False,,Beverages
LI-00017333,TXN-0003846,PRD-00250,3,3.71,2.36,0,0.92,11.13,False,,Medical Supplies
LI-00017334,TXN-0003847,PRD-00060,1,37.9,19.7,3.79,2.81,34.11,False,,Personal Care
LI-00017335,TXN-0003847,PRD-00611,1,7.99,4.08,0,0.66,7.99,False,,Beauty
LI-00017336,TXN-0003847,PRD-00638,1,32.79,13.99,6.56,2.16,26.23,False,,Vitamins & Supplements
LI-00017337,TXN-0003847,PRD-00113,4,42.49,28.6,0,14.02,169.96,False,,Beverages
LI-00017338,TXN-0003847,PRD-00743,1,5.79,3.25,0.58,0.43,5.21,False,,Snacks
LI-00017339,TXN-0003848,PRD-00175,4,57.63,26.21,0,19.02,230.52,False,,Vitamins & Supplements
LI-00017340,TXN-0003848,PRD-00166,1,41.56,22.63,8.31,2.74,33.25,False,,Vitamins & Supplements
LI-00017341,TXN-0003848,PRD-00605,2,48.56,24.15,0,8.01,97.12,False,,Medical Supplies
LI-00017342,TXN-0003848,PRD-00247,1,3.75,2.27,0,0.31,3.75,False,,Seasonal
LI-00017343,TXN-0003848,PRD-00069,3,66.76,31.86,0,16.52,200.28,False,,Beverages
LI-00017344,TXN-0003848,PRD-00103,1,39.35,26.58,0,3.25,39.35,False,,Vitamins & Supplements
LI-00017345,TXN-0003849,PRD-00156,1,40.93,28.46,0,3.38,40.93,False,,Personal Care
LI-00017346,TXN-0003849,PRD-00083,1,19.74,10.98,0,1.63,19.74,False,,Beauty
LI-00017347,TXN-0003849,PRD-00068,1,43.22,20.95,0,3.57,43.22,False,,Vitamins & Supplements
LI-00017348,TXN-0003850,PRD-00120,1,29.96,21.49,5.99,1.98,23.97,False,,Grocery
LI-00017349,TXN-0003850,PRD-00421,1,16.22,9.97,0.81,1.27,15.41,False,,Medical Supplies
LI-00017350,TXN-0003850,PRD-00612,2,58.69,33.2,0,9.68,117.38,False,,First Aid
LI-00017351,TXN-0003851,PRD-00047,1,44.93,24.4,0,3.71,44.93,False,,Grocery
LI-00017352,TXN-0003851,PRD-00623,1,45.23,30.54,0,3.73,45.23,False,,Household
LI-00017353,TXN-0003851,PRD-00674,1,37.57,20.45,0,3.1,37.57,False,,Seasonal
LI-00017354,TXN-0003852,PRD-00416,2,44.93,30.72,0,7.41,89.86,False,,Seasonal
LI-00017355,TXN-0003852,PRD-00616,1,48.74,32.47,0,4.02,48.74,False,,Seasonal
LI-00017356,TXN-0003852,PRD-00250,3,3.71,2.36,0.56,0.87,10.57,False,,Medical Supplies
LI-00017357,TXN-0003852,PRD-00022,1,18.35,9.47,0,1.51,18.35,False,,Vitamins & Supplements
LI-00017358,TXN-0003852,PRD-00643,3,31.96,13.84,0,7.91,95.88,False,,Grocery
LI-00017359,TXN-0003853,PRD-00300,1,47.77,27.61,0,3.94,47.77,False,,Household
LI-00017360,TXN-0003853,PRD-00150,1,7.58,3.99,0,0.63,7.58,False,,Medical Supplies
LI-00017361,TXN-0003853,PRD-00223,1,71.22,32.77,0,5.88,71.22,False,,OTC Medication
LI-00017362,TXN-0003854,PRD-00382,1,47.09,32.19,0,3.88,47.09,False,,Beverages
LI-00017363,TXN-0003854,PRD-00468,1,3.33,2.32,0,0.27,3.33,False,,Beverages
LI-00017364,TXN-0003854,PRD-00773,1,12.69,8.28,0,1.05,12.69,False,,Snacks
LI-00017365,TXN-0003854,PRD-00038,1,56.71,26.56,0,4.68,56.71,False,,Snacks
LI-00017366,TXN-0003854,PRD-00664,2,3.87,2.51,0,0.64,7.74,False,,Personal Care
LI-00017367,TXN-0003854,PRD-00681,1,54.64,31.3,0,4.51,54.64,False,,Snacks
LI-00017368,TXN-0003855,PRD-00309,1,7.59,4.76,0,0.63,7.59,False,,Household
LI-00017369,TXN-0003855,PRD-00757,1,30.21,19.45,0,2.49,30.21,False,,Household
LI-00017370,TXN-0003855,PRD-00415,1,5.82,3.0,0,0.48,5.82,False,,Household
LI-00017371,TXN-0003855,PRD-00609,1,68.47,32.55,0,5.65,68.47,False,,OTC Medication
LI-00017372,TXN-0003855,PRD-00099,1,10.88,7.26,0,0.9,10.88,False,,Seasonal
LI-00017373,TXN-0003856,PRD-00518,1,37.83,18.49,0,3.12,37.83,False,,First Aid
LI-00017374,TXN-0003856,PRD-00554,1,49.72,23.82,0,4.1,49.72,False,,First Aid
LI-00017375,TXN-0003856,PRD-00631,1,59.56,28.89,0,4.91,59.56,False,,Beauty
LI-00017376,TXN-0003857,PRD-00196,1,54.03,28.31,5.4,4.01,48.63,False,,Medical Supplies
LI-00017377,TXN-0003857,PRD-00118,1,48.86,29.77,0,4.03,48.86,False,,Snacks
LI-00017378,TXN-0003857,PRD-00039,1,17.13,10.1,0,1.41,17.13,False,,Seasonal
LI-00017379,TXN-0003857,PRD-00216,4,10.98,7.34,0,3.62,43.92,False,,Household
LI-00017380,TXN-0003857,PRD-00463,1,46.82,28.19,0,3.86,46.82,False,,First Aid
LI-00017381,TXN-0003857,PRD-00375,1,34.91,17.18,0,2.88,34.91,False,,OTC Medication
LI-00017382,TXN-0003857,PRD-00032,4,33.49,18.94,0,11.05,133.96,False,,Snacks
LI-00017383,TXN-0003858,PRD-00531,2,51.58,23.33,0,8.51,103.16,False,,Beverages
LI-00017384,TXN-0003858,PRD-00617,1,1.86,1.31,0,0.15,1.86,False,,OTC Medication
LI-00017385,TXN-0003858,PRD-00590,1,30.85,15.14,0,2.55,30.85,False,,OTC Medication
LI-00017386,TXN-0003858,PRD-00104,1,2.15,1.23,0,0.18,2.15,False,,Beverages
LI-00017387,TXN-0003858,PRD-00428,1,49.13,20.72,4.91,3.65,44.22,False,,Grocery
LI-00017388,TXN-0003859,PRD-00499,1,43.81,21.93,2.19,3.43,41.62,False,,Beverages
LI-00017389,TXN-0003859,PRD-00732,1,55.45,23.99,2.77,4.35,52.68,False,,OTC Medication
LI-00017390,TXN-0003859,PRD-00663,1,27.78,13.79,0,2.29,27.78,False,,Seasonal
LI-00017391,TXN-0003859,PRD-00760,1,1.4,0.97,0,0.12,1.4,False,,Personal Care
LI-00017392,TXN-0003860,PRD-00717,1,13.91,8.48,0,1.15,13.91,False,,Grocery
LI-00017393,TXN-0003860,PRD-00141,1,53.49,25.66,0,4.41,53.49,False,,Beverages
LI-00017394,TXN-0003860,PRD-00725,1,38.53,18.07,0,3.18,38.53,False,,Beauty
LI-00017395,TXN-0003860,PRD-00164,1,21.53,16.11,0,1.78,21.53,False,,Snacks
LI-00017396,TXN-0003860,PRD-00137,1,54.07,30.28,2.7,4.24,51.37,False,,Grocery
LI-00017397,TXN-0003861,PRD-00199,1,14.83,9.91,0,1.22,14.83,False,,Household
LI-00017398,TXN-0003861,PRD-00690,1,43.58,31.2,0,3.6,43.58,False,,Medical Supplies
LI-00017399,TXN-0003861,PRD-00340,1,11.31,5.27,1.13,0.84,10.18,False,,Beverages
LI-00017400,TXN-0003861,PRD-00260,3,35.1,26.14,0,8.69,105.3,False,,Grocery
LI-00017401,TXN-0003861,PRD-00796,1,24.53,10.52,0,2.02,24.53,False,,Personal Care
LI-00017402,TXN-0003861,PRD-00182,1,22.01,15.95,2.2,1.63,19.81,False,,Medical Supplies
LI-00017403,TXN-0003861,PRD-00588,1,1.92,1.41,0,0.16,1.92,False,,Beauty
LI-00017404,TXN-0003861,PRD-00258,1,35.44,22.97,0,2.92,35.44,False,,Beauty
